longitude,latitude,CanopyCover,Aspect,Elevation,SlopeD,CanopyBulkDensity,CanopyBaseHeight,CanopyHeight,40FireBehaviorFuel,PopDensity,BuildingDensity,HUDen
-117.17144489146035,47.61773457534195,0.0,89.0,688.0,6.0,0.0,0.0,0.0,102.0,43.0,32.0,15.0
-117.58062731365668,47.61825072471633,0.0,-1.0,727.0,1.0,0.0,0.0,0.0,142.0,0.0,0.0,0.0
-117.08446199721689,47.68361702428056,0.0,134.0,614.0,5.0,0.0,0.0,0.0,98.0,66.0,0.0,0.0
-117.68265313765825,47.75952487859144,45.0,191.0,728.0,3.0,8.0,12.0,45.0,188.0,0.0,0.0,0.0
-117.30411810137085,48.01370846249688,0.0,-1.0,613.0,2.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0
-117.29676611795634,47.77329912160085,0.0,-1.0,571.0,2.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0
-117.62579605643299,47.9557286486065,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,-2147483647.0,65535.0,2147483647.0
-117.56894358850492,47.69777245338201,0.0,-1.0,696.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0
-117.1692839912132,47.75341301286582,55.0,304.0,921.0,14.0,11.0,13.0,55.0,188.0,34.0,32.0,16.0
-117.22647949950075,47.3145134643362,0.0,168.0,792.0,5.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0
-117.56553875250289,47.36448372797514,0.0,-1.0,657.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0
-117.40501552683551,47.71618161805633,0.0,-1.0,629.0,0.0,0.0,0.0,0.0,91.0,281.0,187.0,189.0
-117.77507830372815,47.57125214953654,0.0,-1.0,754.0,2.0,0.0,0.0,0.0,93.0,18.0,24.0,8.0
-117.65984172531502,47.8888293477703,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,-2147483647.0,65535.0,2147483647.0
-117.44273357297824,47.68743125181994,0.0,-1.0,597.0,1.0,0.0,0.0,0.0,91.0,1461.0,665.0,505.0
-117.75604262811818,47.95459879436584,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,-2147483647.0,65535.0,2147483647.0
-117.16259708967996,48.025536578373334,15.0,152.0,950.0,16.0,3.0,100.0,15.0,183.0,0.0,0.0,0.0
-117.26079923532919,47.3758061673712,0.0,-1.0,771.0,2.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0
-117.08400371687905,47.570554816295704,35.0,283.0,1558.0,14.0,6.0,39.0,35.0,188.0,14.0,16.0,5.0
-117.28002756413312,47.783392871138425,0.0,264.0,575.0,3.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0
-117.08653645765281,47.50016981620881,0.0,-1.0,801.0,2.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0
-117.38890839955333,47.46987224096033,35.0,-1.0,729.0,2.0,6.0,24.0,35.0,162.0,45.0,32.0,15.0
-117.35309438233992,47.900590283022154,0.0,-1.0,560.0,0.0,0.0,0.0,0.0,91.0,382.0,284.0,200.0
-117.05788145290465,48.031876176763404,0.0,157.0,816.0,7.0,0.0,0.0,0.0,122.0,0.0,0.0,0.0
-117.32025443064288,47.86912763802618,35.0,120.0,637.0,7.0,6.0,9.0,35.0,142.0,20.0,24.0,11.0
-117.79928578511404,47.672067349311746,0.0,-1.0,770.0,2.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0
-117.25625720404813,47.608121857621576,0.0,70.0,661.0,4.0,0.0,0.0,0.0,91.0,1300.0,430.0,318.0
-117.11390875213641,47.68465004849092,0.0,-1.0,619.0,0.0,0.0,0.0,0.0,101.0,23.0,24.0,9.0
-117.20001433560198,47.624137477225034,0.0,-1.0,628.0,1.0,0.0,0.0,0.0,91.0,465.0,251.0,145.0
-117.36593348621906,47.65568924700092,0.0,-1.0,587.0,0.0,0.0,0.0,0.0,91.0,931.0,860.0,163.0
-117.29739419372582,47.41978181771709,0.0,160.0,759.0,5.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0
-117.04752204617824,47.971498719266464,75.0,75.0,1020.0,26.0,22.0,12.0,75.0,165.0,0.0,0.0,0.0
-117.7523689625191,47.85394724148984,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,-2147483647.0,65535.0,2147483647.0
-117.30057446806681,47.795995502502855,0.0,144.0,575.0,5.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0
-117.60134660329155,48.00788363649372,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,-2147483647.0,65535.0,2147483647.0
-117.3218519397029,47.483550746583724,15.0,-1.0,588.0,0.0,3.0,20.0,15.0,161.0,0.0,0.0,0.0
-117.34729205406097,47.323433770423335,0.0,146.0,746.0,8.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0
-117.70316471573156,47.91035960053087,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,-2147483647.0,65535.0,2147483647.0
-117.66140827258137,48.04608765771281,,,,,,,,,,,
-117.33631733313281,47.71520627206984,65.0,2.0,677.0,11.0,16.0,3.0,65.0,162.0,0.0,0.0,0.0
-117.72293181397032,47.30582548697049,0.0,151.0,640.0,8.0,0.0,0.0,0.0,122.0,0.0,0.0,0.0
-117.61562080568577,47.87437837462154,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,-2147483647.0,65535.0,2147483647.0
-117.16893369099596,47.31759557707845,0.0,245.0,748.0,3.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0
-117.56710932549522,47.68493860796038,0.0,-1.0,706.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0
-117.44097868558936,47.478144687917094,35.0,-1.0,717.0,2.0,6.0,12.0,35.0,183.0,13.0,8.0,4.0
-117.08595742651087,47.98038938162146,35.0,321.0,857.0,8.0,6.0,39.0,35.0,188.0,0.0,0.0,0.0
-117.64542147515749,47.61507060801709,0.0,-1.0,742.0,1.0,0.0,0.0,0.0,123.0,0.0,0.0,0.0
-117.51810898958854,47.967340016622536,35.0,-1.0,660.0,1.0,6.0,10.0,35.0,162.0,54.0,57.0,20.0
-117.34820554338135,47.495121585506965,45.0,340.0,714.0,11.0,8.0,25.0,45.0,188.0,0.0,0.0,0.0
-117.23154633559346,47.56467344465859,35.0,241.0,742.0,4.0,1.0,100.0,35.0,161.0,36.0,24.0,11.0
-117.11689832130938,48.005673123439074,65.0,154.0,955.0,14.0,16.0,10.0,65.0,165.0,0.0,0.0,0.0
-117.10606965934996,47.41809693945371,0.0,-1.0,788.0,2.0,0.0,0.0,0.0,93.0,20.0,16.0,4.0
-117.21485533999564,47.715260407543965,35.0,97.0,725.0,8.0,6.0,10.0,35.0,162.0,10.0,8.0,2.0
-117.64449548987731,47.56557768599691,0.0,288.0,751.0,9.0,0.0,0.0,0.0,121.0,26.0,41.0,15.0
-117.80396938627335,47.86941406094128,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,-2147483647.0,65535.0,2147483647.0
-117.52269452520163,47.36135808226193,0.0,85.0,723.0,5.0,0.0,0.0,0.0,122.0,0.0,0.0,0.0
-117.71249548464957,47.60394924002833,0.0,-1.0,727.0,0.0,0.0,0.0,0.0,93.0,8.0,8.0,2.0
-117.26676893305013,47.81014136375913,0.0,-1.0,718.0,2.0,0.0,0.0,0.0,93.0,61.0,65.0,22.0
-117.30536542102838,47.580157413567285,55.0,267.0,991.0,14.0,11.0,13.0,55.0,188.0,31.0,24.0,10.0
-117.78895432205124,47.30560674375443,0.0,143.0,670.0,6.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0
-117.16787725368316,47.81500993842812,35.0,316.0,889.0,23.0,6.0,5.0,35.0,142.0,0.0,0.0,0.0
-117.6285008672254,47.65593369140024,0.0,-1.0,739.0,0.0,0.0,0.0,0.0,102.0,33.0,32.0,14.0
-117.48472796344437,47.26840244663512,0.0,185.0,735.0,7.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0
-117.30003465948786,47.74216894391012,65.0,67.0,666.0,13.0,16.0,3.0,65.0,162.0,43.0,32.0,13.0
-117.48692846175545,47.98421375656897,0.0,-1.0,660.0,1.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0
-117.47762822488298,47.3469638784371,0.0,81.0,757.0,6.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0
-117.77198499449918,47.72484850853141,0.0,293.0,748.0,3.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0
-117.50884909420876,47.8335688298453,0.0,324.0,723.0,9.0,0.0,0.0,0.0,91.0,40.0,32.0,14.0
-117.2240953712203,47.31525144921463,0.0,143.0,801.0,9.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0
-117.10630210649458,47.27731039439867,0.0,277.0,827.0,5.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0
-117.49940423186898,47.62520592033991,0.0,-1.0,709.0,1.0,0.0,0.0,0.0,91.0,72.0,187.0,36.0
-117.49149900995063,47.88282297336609,0.0,-1.0,624.0,2.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0
-117.27284988120479,47.386114467383564,0.0,305.0,760.0,5.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0
-117.08467889760954,47.91863084632076,85.0,68.0,1084.0,21.0,30.0,11.0,85.0,165.0,0.0,0.0,0.0
-117.6141476379921,47.77677202958085,0.0,-1.0,718.0,2.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0
-117.4785243156937,47.52119300757186,35.0,-1.0,690.0,2.0,6.0,10.0,35.0,162.0,29.0,24.0,11.0
-117.19970639642196,47.66588214136202,0.0,-1.0,626.0,0.0,0.0,0.0,0.0,91.0,1802.0,754.0,625.0
-117.34567006367294,48.02021336834162,45.0,-1.0,637.0,1.0,8.0,3.0,45.0,188.0,294.0,162.0,119.0
-117.73675685987703,47.430011093351375,0.0,-1.0,693.0,2.0,0.0,0.0,0.0,123.0,0.0,0.0,0.0
-117.33153506551709,47.65304788189915,0.0,-1.0,594.0,1.0,0.0,0.0,0.0,91.0,670.0,438.0,306.0
-117.6770800095631,47.75148963366396,35.0,-1.0,725.0,2.0,6.0,10.0,35.0,162.0,0.0,0.0,0.0
-117.42361802295116,47.36822667210497,0.0,331.0,782.0,3.0,0.0,0.0,0.0,93.0,10.0,8.0,2.0
-117.40881842398049,47.29378151281685,0.0,315.0,757.0,5.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0
-117.1368402657123,47.27009730421844,0.0,140.0,790.0,4.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0
-117.46101141297753,47.51529961082554,0.0,-1.0,704.0,0.0,0.0,0.0,0.0,123.0,74.0,57.0,27.0
-117.60444584671407,47.31775176328945,0.0,-1.0,711.0,2.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0
-117.64243037491921,47.8927365963844,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,-2147483647.0,65535.0,2147483647.0
-117.13836939650639,48.045223051320235,75.0,2.0,872.0,12.0,22.0,12.0,75.0,165.0,0.0,0.0,0.0
-117.6894098630742,47.307790706327346,0.0,139.0,675.0,5.0,0.0,0.0,0.0,122.0,0.0,0.0,0.0
-117.48971032190367,47.60041285977501,0.0,-1.0,711.0,1.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0
-117.67674555696928,47.279765833375016,0.0,-1.0,647.0,0.0,0.0,0.0,0.0,142.0,0.0,0.0,0.0
-117.21746936536667,47.365056621257345,0.0,-1.0,772.0,2.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0
-117.45170384968895,47.5139048977946,35.0,65.0,713.0,4.0,9.0,6.0,35.0,186.0,78.0,32.0,21.0
-117.54826269030244,47.569664918517034,0.0,-1.0,757.0,2.0,0.0,0.0,0.0,102.0,100.0,81.0,34.0
-117.5404614796253,47.99989332511279,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,-2147483647.0,65535.0,2147483647.0
-117.15563751305972,47.571349793709125,0.0,235.0,800.0,7.0,0.0,0.0,0.0,122.0,0.0,0.0,0.0
-117.38948714744383,47.65048129902545,0.0,-1.0,615.0,1.0,0.0,0.0,0.0,91.0,2744.0,697.0,1126.0
-117.26090764964587,47.452973845190115,0.0,207.0,773.0,4.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0
-117.12051440781745,47.259591579549486,0.0,236.0,961.0,12.0,0.0,0.0,0.0,123.0,0.0,0.0,0.0
-117.11682914020231,47.96802631216138,75.0,86.0,1135.0,15.0,22.0,8.0,75.0,165.0,0.0,0.0,0.0
-117.56599857331803,47.32387129535578,35.0,85.0,685.0,6.0,6.0,10.0,35.0,162.0,0.0,0.0,0.0
-117.07709449211798,48.019168580782335,25.0,55.0,1003.0,15.0,4.0,9.0,25.0,142.0,0.0,0.0,0.0
-117.80391723796492,47.36257745103594,0.0,-1.0,669.0,1.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0
-117.52813124199855,47.736041571299616,55.0,-1.0,531.0,0.0,11.0,3.0,55.0,188.0,0.0,0.0,0.0
-117.12148577056489,48.04687047644656,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,-2147483647.0,65535.0,2147483647.0
-117.60821133856223,47.368581193527035,0.0,-1.0,702.0,1.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0
-117.6094301306518,47.593493094333695,0.0,-1.0,731.0,1.0,0.0,0.0,0.0,123.0,62.0,49.0,20.0
-117.58628273899821,47.87434341714627,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,-2147483647.0,65535.0,2147483647.0
-117.34361724778935,47.28485373720957,0.0,79.0,732.0,6.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0
-117.47994370351337,47.80293270875626,45.0,220.0,744.0,11.0,8.0,12.0,45.0,188.0,12.0,8.0,4.0
-117.25395972209455,47.32281446921456,0.0,253.0,774.0,3.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0
-117.12218175154688,47.4458334564508,0.0,170.0,756.0,13.0,0.0,0.0,0.0,102.0,4.0,8.0,2.0
-117.29512507543771,47.38560768999967,0.0,-1.0,745.0,2.0,0.0,0.0,0.0,122.0,0.0,0.0,0.0
-117.66319475999464,47.97433060288112,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,-2147483647.0,65535.0,2147483647.0
-117.09258522352624,47.401664343594206,0.0,-1.0,799.0,2.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0
-117.61615990510036,47.291348662613736,0.0,151.0,676.0,3.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0
-117.70595622229511,47.722449091615786,45.0,16.0,732.0,12.0,8.0,12.0,45.0,188.0,0.0,0.0,0.0
-117.75291339639126,47.53222881070949,0.0,-1.0,731.0,1.0,0.0,0.0,0.0,142.0,0.0,0.0,0.0
-117.38195718119012,47.5791253294266,0.0,253.0,706.0,7.0,0.0,0.0,0.0,122.0,0.0,0.0,0.0
-117.73426814011538,47.35329560317859,0.0,148.0,673.0,4.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0
-117.71466830579098,47.848983435964534,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,-2147483647.0,65535.0,2147483647.0
-117.58831360623749,47.7334221302094,45.0,62.0,599.0,21.0,8.0,12.0,45.0,188.0,9.0,8.0,3.0
-117.60271369073841,47.54643842033602,0.0,59.0,797.0,6.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0
-117.34994371544236,47.39466691110799,0.0,138.0,771.0,7.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0
-117.18342999615133,47.727039106073846,65.0,245.0,810.0,9.0,16.0,3.0,65.0,162.0,54.0,57.0,22.0
-117.22683649424502,47.87290451109206,45.0,288.0,732.0,24.0,8.0,12.0,45.0,188.0,0.0,0.0,0.0
-117.61773364710977,47.5056126440569,0.0,338.0,763.0,4.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0
-117.63119069075478,47.279866882408754,0.0,240.0,701.0,6.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0
-117.06664142311695,47.42836215148416,0.0,-1.0,793.0,2.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0
-117.81695560593793,47.79711455007249,45.0,62.0,656.0,12.0,8.0,25.0,45.0,188.0,0.0,0.0,0.0
-117.13408430666456,48.03874450984396,75.0,9.0,1015.0,7.0,22.0,8.0,75.0,165.0,0.0,0.0,0.0
-117.66690748500424,47.27003135120185,0.0,-1.0,643.0,1.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0
-117.08114316528888,47.50069357877424,0.0,-1.0,793.0,1.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0
-117.55518665659802,47.30835562731302,0.0,-1.0,690.0,0.0,0.0,0.0,0.0,122.0,0.0,0.0,0.0
-117.47836167158067,47.50872619811741,35.0,-1.0,709.0,0.0,6.0,24.0,35.0,162.0,0.0,0.0,0.0
-117.26932889130595,47.57928929703104,45.0,155.0,979.0,20.0,8.0,3.0,45.0,188.0,0.0,0.0,0.0
-117.36292787463066,47.98498668411381,55.0,-1.0,595.0,1.0,1.0,100.0,55.0,161.0,77.0,81.0,36.0
-117.57428072098543,47.322962159240696,35.0,342.0,697.0,3.0,6.0,10.0,35.0,162.0,0.0,0.0,0.0
-117.38944251390997,47.87175172006533,35.0,109.0,628.0,8.0,6.0,24.0,35.0,162.0,56.0,49.0,21.0
-117.25084733371118,47.57111154033288,55.0,34.0,783.0,11.0,11.0,3.0,55.0,162.0,17.0,16.0,7.0
-117.79023679213482,47.89863981431786,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,-2147483647.0,65535.0,2147483647.0
-117.81463383014265,47.66397271748098,0.0,139.0,756.0,4.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0
-117.46448055176991,47.29044102415416,0.0,4.0,741.0,6.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0
-117.72010572542882,48.004953584694626,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,-2147483647.0,65535.0,2147483647.0
-117.3028472498074,47.32467434759427,0.0,172.0,762.0,8.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0
-117.65568363893223,47.73037306635067,45.0,63.0,682.0,23.0,8.0,9.0,45.0,188.0,0.0,0.0,0.0
-117.48423898955012,47.9509563840349,0.0,-1.0,642.0,0.0,0.0,0.0,0.0,101.0,307.0,243.0,112.0
-117.6685197502819,47.32233897503364,0.0,322.0,676.0,3.0,0.0,0.0,0.0,122.0,0.0,0.0,0.0
-117.39363253580888,47.695873381832435,0.0,-1.0,626.0,1.0,0.0,0.0,0.0,91.0,3507.0,1841.0,1430.0
-117.73247297748568,47.908903050469455,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,-2147483647.0,65535.0,2147483647.0
-117.8053034009728,48.03656087316021,,,,,,,,,,,
-117.78334394427331,47.83014842946301,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,-2147483647.0,65535.0,2147483647.0
-117.07567843648405,47.478776459283594,0.0,-1.0,774.0,0.0,0.0,0.0,0.0,122.0,4.0,8.0,2.0
-117.71191770351024,47.81064377287051,0.0,95.0,717.0,3.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0
-117.26826508229829,47.81552558719985,0.0,26.0,708.0,3.0,0.0,0.0,0.0,121.0,38.0,41.0,14.0
-117.77018418075636,47.81095550791362,0.0,-1.0,554.0,2.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0
-117.73865780076612,47.932515113141235,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,-2147483647.0,65535.0,2147483647.0
-117.4246677617173,47.32833466010847,0.0,278.0,769.0,6.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0
-117.45914913010745,47.34491068158881,0.0,221.0,739.0,5.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0
-117.07777694766537,47.76419797029154,0.0,-1.0,648.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0
-117.08306203302082,48.01100043743002,25.0,277.0,822.0,14.0,6.0,9.0,25.0,162.0,0.0,0.0,0.0
-117.21252925101966,47.62650016508762,0.0,-1.0,616.0,1.0,0.0,0.0,0.0,91.0,533.0,284.0,189.0
-117.35161874329216,48.01626448588977,0.0,-1.0,630.0,2.0,0.0,0.0,0.0,122.0,69.0,57.0,31.0
-117.4669148157075,47.99855581631493,0.0,-1.0,660.0,1.0,0.0,0.0,0.0,121.0,16.0,16.0,6.0
-117.54431752417423,47.97084306855354,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,-2147483647.0,65535.0,2147483647.0
-117.08129735367999,47.97631166526122,45.0,340.0,763.0,8.0,8.0,18.0,45.0,142.0,7.0,24.0,2.0
-117.35098641477816,47.96722613002529,25.0,-1.0,607.0,1.0,6.0,6.0,25.0,185.0,195.0,170.0,106.0
-117.36966387598525,47.905436158722864,45.0,-1.0,569.0,1.0,8.0,3.0,45.0,188.0,84.0,73.0,34.0
-117.6416979118825,47.8070264984587,0.0,108.0,627.0,16.0,0.0,0.0,0.0,123.0,0.0,0.0,0.0
-117.78681816475564,47.27872277457753,0.0,340.0,644.0,5.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0
-117.08278533254865,47.363687904713366,0.0,253.0,816.0,4.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0
-117.5775749161419,47.36524662017137,0.0,-1.0,696.0,1.0,0.0,0.0,0.0,141.0,0.0,0.0,0.0
-117.47660862400329,47.278039011116356,0.0,-1.0,702.0,1.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0
-117.7335805698767,47.35143552713315,0.0,-1.0,656.0,2.0,0.0,0.0,0.0,122.0,0.0,0.0,0.0
-117.16761824311729,47.98410772175241,55.0,316.0,841.0,17.0,9.0,44.0,55.0,165.0,0.0,0.0,0.0
-117.80175775012313,47.78246578743772,0.0,87.0,744.0,5.0,0.0,0.0,0.0,102.0,98.0,89.0,28.0
-117.16991690676696,47.50535717406895,0.0,-1.0,793.0,0.0,0.0,0.0,0.0,93.0,16.0,41.0,8.0
-117.7134857937602,47.884535209756564,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,-2147483647.0,65535.0,2147483647.0
-117.1287218645425,47.64425091008606,0.0,223.0,666.0,17.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0
-117.25157938417638,47.37146661769882,0.0,111.0,725.0,13.0,0.0,0.0,0.0,91.0,82.0,8.0,8.0
-117.69437817779743,47.956340746002326,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,-2147483647.0,65535.0,2147483647.0
-117.38004976762653,47.52630504424754,35.0,145.0,645.0,16.0,6.0,24.0,35.0,162.0,109.0,65.0,42.0
-117.57842034758863,47.81008353907025,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,-2147483647.0,65535.0,2147483647.0
-117.68375070945648,47.48843523100721,35.0,-1.0,710.0,2.0,6.0,24.0,35.0,162.0,0.0,0.0,0.0
-117.1501775842155,47.65347004926266,0.0,-1.0,630.0,2.0,0.0,0.0,0.0,91.0,796.0,414.0,315.0
-117.50721987633646,47.902571036319635,0.0,-1.0,625.0,2.0,0.0,0.0,0.0,121.0,8.0,8.0,3.0
-117.51112132566668,47.38300874464506,0.0,-1.0,724.0,2.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0
-117.69029073952775,48.029412537140395,,,,,,,,,,,
-117.52324949391213,47.31481203256605,25.0,-1.0,672.0,1.0,6.0,3.0,25.0,161.0,0.0,0.0,0.0
-117.14043413435662,47.68020755736644,0.0,354.0,616.0,3.0,0.0,0.0,0.0,121.0,1713.0,669.0,669.0
-117.53887155587411,47.98117622981345,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,-2147483647.0,65535.0,2147483647.0
-117.07775872720242,48.00455020979953,0.0,188.0,798.0,3.0,0.0,0.0,0.0,102.0,5.0,32.0,7.0
-117.08190748081326,47.442358144716785,0.0,-1.0,742.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0
-117.70987066630016,47.37293038397249,0.0,-1.0,692.0,0.0,0.0,0.0,0.0,142.0,0.0,0.0,0.0
-117.68447304233688,47.830207989916,25.0,206.0,686.0,3.0,6.0,7.0,25.0,183.0,0.0,0.0,0.0
-117.14744144949005,47.29256152368185,0.0,192.0,801.0,4.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0
-117.51565256630367,47.64178455705294,0.0,-1.0,699.0,2.0,0.0,0.0,0.0,123.0,0.0,0.0,0.0
-117.81998196689274,47.886894965133905,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,-2147483647.0,65535.0,2147483647.0
-117.60881081877955,47.70088510863458,35.0,204.0,694.0,9.0,6.0,24.0,35.0,162.0,0.0,0.0,0.0
-117.35512353620348,47.407617709131934,0.0,7.0,751.0,3.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0
-117.19712630903464,47.64320687192637,0.0,-1.0,627.0,1.0,0.0,0.0,0.0,91.0,1194.0,462.0,414.0
-117.71888962115496,47.98531176696532,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,-2147483647.0,65535.0,2147483647.0
-117.7367921046223,47.74575920446641,0.0,-1.0,744.0,1.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0
-117.10088266979017,47.827913500781634,25.0,123.0,678.0,7.0,4.0,8.0,25.0,185.0,72.0,49.0,29.0
-117.23482994532466,47.524415747041495,0.0,-1.0,781.0,0.0,0.0,0.0,0.0,93.0,37.0,41.0,15.0
-117.3612741058134,47.40798839612304,0.0,14.0,757.0,3.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0
-117.22069553015855,47.460898637342225,0.0,138.0,747.0,3.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0
-117.48737073020418,47.67955261184666,35.0,74.0,623.0,7.0,6.0,24.0,35.0,162.0,69.0,32.0,14.0
-117.22910408225047,47.48026215422794,45.0,51.0,647.0,15.0,8.0,5.0,45.0,188.0,0.0,0.0,0.0
-117.53207462625893,47.68647553076063,45.0,341.0,659.0,3.0,6.0,20.0,45.0,183.0,83.0,73.0,32.0
-117.63214345677662,47.81712109147911,0.0,-1.0,482.0,1.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0
-117.25217428514124,47.838080795714376,0.0,73.0,645.0,9.0,0.0,0.0,0.0,122.0,65.0,81.0,24.0
-117.49456554891914,47.38923867752973,0.0,-1.0,719.0,2.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0
-117.05442899264494,47.85071381824234,85.0,279.0,1086.0,17.0,30.0,14.0,85.0,165.0,0.0,0.0,0.0
-117.54956225208885,47.7894648583695,45.0,-1.0,475.0,1.0,8.0,3.0,45.0,188.0,0.0,0.0,0.0
-117.10116885643043,47.2689511364827,0.0,305.0,873.0,6.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0
-117.09236531682042,47.30587495333623,45.0,101.0,872.0,14.0,12.0,3.0,45.0,188.0,0.0,0.0,0.0
-117.63389993326551,47.76863539310726,0.0,-1.0,727.0,1.0,0.0,0.0,0.0,123.0,48.0,32.0,12.0
-117.19794497354589,47.56179098008449,0.0,165.0,773.0,4.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0
-117.48406394070271,47.37459983531809,0.0,118.0,747.0,4.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0
-117.10446197216736,47.294470457309835,0.0,250.0,820.0,7.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0
